"session_id","timestamp","messages_sent","messages_received","bytes_in","bytes_out"
"WS01332","2025-06-06T02:53:39","6","5","4875","5825"
"WS01401","2025-07-28T12:07:05","2","3","6448","7937"
"WS00824","2025-06-10T14:52:03","1","1","1337","5502"
"WS01079","2025-07-25T21:13:46","3","5","1619","4867"
"WS01016","2025-07-20T11:31:51","4","4","1736","3846"
"WS01585","2025-07-17T06:08:31","4","3","4450","6719"
"WS00930","2025-06-24T00:28:24","2","5","5754","5677"
"WS01876","2025-05-31T21:14:15","6","5","794","6676"
"WS00370","2025-07-17T20:26:01","5","6","2796","7991"
"WS00614","2025-06-21T04:49:18","1","4","5055","4841"
"WS01445","2025-08-17T10:49:53","1","1","3438","3188"
"WS00193","2025-06-05T16:16:31","4","2","1012","4554"
"WS00903","2025-05-14T21:37:45","4","4","1875","5163"
"WS00093","2025-06-23T06:42:43","3","2","1523","5117"
"WS01948","2025-07-03T22:36:21","2","5","3909","2735"
"WS01783","2025-06-07T10:44:56","3","2","2105","5923"
"WS00710","2025-06-22T16:43:41","2","6","7883","6715"
"WS01881","2025-06-25T21:19:06","2","1","4533","1725"
"WS01054","2025-06-17T20:38:48","6","1","1292","6006"
"WS01656","2025-05-02T21:18:54","6","2","7849","906"
"WS01955","2025-05-13T19:17:39","6","4","1984","4843"
"WS01897","2025-08-20T17:01:36","5","6","6671","4889"
"WS00974","2025-07-19T02:01:05","5","5","3258","1090"
"WS00385","2025-06-09T17:02:45","2","4","5532","529"
"WS01635","2025-06-26T15:46:30","1","6","3961","7218"
"WS00106","2025-08-19T18:01:35","1","6","5117","1186"
"WS01035","2025-07-26T12:55:32","2","6","4243","4058"
"WS01145","2025-05-08T13:35:07","3","6","7553","5049"
"WS01586","2025-05-14T12:06:32","1","5","5653","7392"
"WS01333","2025-07-27T14:46:45","6","4","7083","567"
"WS00581","2025-06-30T13:09:30","2","2","774","4868"
"WS00398","2025-08-23T12:58:20","1","4","2251","1193"
"WS00381","2025-08-24T15:30:22","5","1","3550","587"
"WS01744","2025-07-15T02:45:11","1","4","3846","4453"
"WS00614","2025-08-09T11:23:31","4","6","3230","857"
"WS01256","2025-07-25T00:28:10","5","1","6892","634"
"WS01153","2025-06-27T01:54:40","4","5","4280","3333"
"WS01216","2025-06-09T04:28:57","3","2","3813","2641"
"WS01349","2025-05-12T22:39:49","5","5","613","4664"
"WS00910","2025-07-08T02:59:36","4","2","6292","1090"
"WS00098","2025-07-16T23:35:59","2","6","7045","872"
"WS00330","2025-08-25T14:25:51","4","4","3072","7668"
"WS00563","2025-08-17T11:07:06","6","4","7918","906"
"WS01934","2025-07-01T12:27:16","1","1","1089","6259"
"WS01588","2025-07-19T09:17:27","5","2","2911","2402"
"WS00568","2025-07-13T14:04:55","2","3","3158","4001"
"WS01884","2025-06-08T06:36:03","6","6","7991","3133"
"WS00274","2025-05-06T23:20:18","2","3","1752","7427"
"WS01919","2025-08-19T00:24:41","6","4","4888","7971"
"WS01647","2025-07-07T09:45:14","4","3","3607","4129"
"WS01396","2025-07-22T00:02:43","5","5","1437","5476"
"WS00299","2025-08-11T04:24:04","2","2","4346","7035"
"WS00663","2025-05-20T14:48:15","3","4","6251","1110"
"WS00891","2025-08-22T01:05:16","1","6","2254","5465"
"WS00935","2025-08-01T01:11:49","3","5","714","5563"
"WS01273","2025-07-25T18:27:13","3","6","3301","521"
"WS00379","2025-06-01T20:30:28","5","3","5743","6310"
"WS01915","2025-06-18T07:08:57","3","5","5898","1582"
"WS01504","2025-06-10T12:49:44","3","1","2557","1773"
"WS00084","2025-07-05T18:15:31","5","2","6571","4690"
"WS01663","2025-05-15T11:09:29","4","5","3666","2628"
"WS01388","2025-07-05T16:47:53","1","3","7934","7061"
"WS00913","2025-05-14T16:17:33","5","1","609","4527"
"WS01761","2025-08-05T02:16:03","1","2","5103","3707"
"WS01172","2025-06-16T23:43:32","4","3","6122","6931"
"WS01075","2025-05-07T14:04:37","6","1","2707","1375"
"WS01464","2025-07-02T15:50:43","1","3","3147","6820"
"WS01800","2025-06-09T20:53:58","3","4","7047","2798"
"WS01093","2025-07-08T03:18:45","6","5","4028","886"
"WS01559","2025-05-07T16:33:25","2","4","5316","6546"
"WS00405","2025-06-02T10:38:08","4","1","4046","1606"
"WS00532","2025-05-05T16:35:23","3","3","7686","4751"
"WS01632","2025-07-18T13:35:38","5","6","6412","4721"
"WS01189","2025-05-07T06:59:25","2","6","5426","6995"
"WS01255","2025-05-15T10:21:25","2","2","6025","1826"
"WS01086","2025-07-06T00:40:43","5","2","5075","7990"
"WS00218","2025-08-23T03:15:43","6","5","1189","5502"
"WS00055","2025-08-06T19:21:13","5","4","4634","6814"
"WS00413","2025-06-10T16:21:11","5","6","3168","5765"
"WS00552","2025-08-12T07:53:32","4","1","5934","3769"
"WS00117","2025-05-12T03:05:44","3","5","7778","3264"
"WS00992","2025-08-22T11:21:29","4","6","6364","7002"
"WS00050","2025-06-03T10:18:19","4","6","2474","1512"
"WS01568","2025-07-20T05:47:24","3","3","7168","4503"
"WS00150","2025-05-18T18:27:19","6","2","2302","4955"
"WS00274","2025-05-10T05:59:31","6","2","6616","7286"
"WS01296","2025-05-31T13:59:44","3","5","2998","3972"
"WS01485","2025-05-30T00:05:26","3","5","2937","1954"
"WS00418","2025-06-15T22:33:18","3","6","643","5979"
"WS01303","2025-06-28T19:50:52","1","3","4274","7168"
"WS00981","2025-08-18T06:39:38","5","2","4672","3301"
"WS01151","2025-06-14T05:07:39","6","1","3511","7412"
"WS00147","2025-05-12T16:18:34","4","5","5665","2760"
"WS00351","2025-08-25T21:06:33","6","1","1172","5535"
"WS00573","2025-06-28T11:35:47","2","5","2070","4470"
"WS00714","2025-07-15T03:11:49","6","1","7192","6550"
"WS00371","2025-05-04T00:33:09","3","1","7546","6355"
"WS01903","2025-06-11T16:04:38","2","5","6550","3454"
"WS00542","2025-07-16T00:31:21","1","6","7782","3563"
"WS00100","2025-07-18T20:36:05","3","4","1026","3449"
"WS00284","2025-05-08T12:10:59","1","4","811","3979"
"WS00901","2025-08-16T11:05:33","6","4","2509","4543"
"WS01234","2025-06-12T11:55:38","6","2","1219","4760"
"WS00799","2025-05-21T21:10:41","1","2","7796","3517"
"WS00718","2025-08-18T13:42:35","6","1","6999","2149"
"WS01114","2025-05-20T20:24:43","5","1","5925","2211"
"WS00415","2025-06-23T18:24:19","4","1","1575","3889"
"WS01522","2025-06-25T16:00:29","6","6","7624","2087"
"WS01892","2025-06-13T00:34:02","5","6","4031","7365"
"WS01816","2025-07-24T15:01:08","6","6","5997","980"
"WS01187","2025-05-02T22:02:00","4","2","4018","7368"
"WS01421","2025-07-08T06:16:43","6","1","5822","3432"
"WS00886","2025-07-04T07:59:58","1","2","1644","1610"
"WS01117","2025-06-12T15:32:51","4","3","5344","6877"
"WS01398","2025-06-01T11:23:03","5","6","5058","826"
"WS01029","2025-06-11T02:05:11","2","4","1466","7320"
"WS01376","2025-08-23T12:36:56","4","1","5992","4702"
"WS00357","2025-08-11T17:46:28","2","2","7251","4156"
"WS01561","2025-08-06T18:57:02","5","5","3638","1050"
"WS00622","2025-05-29T00:57:26","2","6","2390","4587"
"WS00286","2025-06-03T12:04:07","5","5","2607","5315"
"WS01472","2025-06-23T03:41:55","3","3","2838","3282"
"WS00019","2025-08-25T05:52:38","1","3","5677","5089"
"WS00958","2025-05-19T15:22:19","4","1","7097","7800"
"WS01780","2025-08-15T23:36:17","5","6","3278","3024"
"WS01463","2025-07-30T03:14:23","1","5","2337","6701"
"WS01854","2025-06-26T08:29:44","5","5","886","2824"
"WS00717","2025-06-14T01:02:50","3","4","6873","4733"
"WS01866","2025-08-02T18:39:13","6","6","4809","5514"
"WS00949","2025-07-17T19:24:38","4","2","3718","5930"
"WS00123","2025-05-11T07:25:53","2","1","3728","3967"
"WS01926","2025-06-22T11:39:44","5","6","1397","7350"
"WS00901","2025-07-05T23:25:34","6","2","3692","3462"
"WS00756","2025-06-29T02:39:04","2","3","4069","4805"
"WS00134","2025-05-27T20:12:47","1","5","840","4596"
"WS00226","2025-08-09T06:09:53","1","4","2818","7927"
"WS00136","2025-05-08T02:36:16","1","5","2592","5737"
"WS00319","2025-08-04T04:34:58","5","4","1934","2926"
"WS00988","2025-05-31T22:50:32","1","5","4457","7454"
"WS01513","2025-06-07T20:10:24","2","6","7274","3703"
"WS00308","2025-08-01T22:21:15","3","3","7853","6213"
"WS01193","2025-06-04T11:54:47","2","3","3895","2296"
"WS01147","2025-08-13T02:00:14","5","5","4274","5890"
"WS00192","2025-06-04T11:38:39","2","2","1743","4347"
"WS00077","2025-08-21T15:35:58","1","5","3904","6114"
"WS01137","2025-07-05T02:52:09","3","5","2873","1637"
"WS00871","2025-08-27T13:42:44","1","4","5727","3589"
"WS00104","2025-06-01T10:26:22","5","2","3153","7405"
"WS01593","2025-07-25T05:14:31","1","5","3446","5589"
"WS01962","2025-07-26T14:47:08","1","1","2373","1009"
"WS01591","2025-08-02T22:01:18","3","1","5295","3082"
"WS00800","2025-08-28T04:48:56","1","1","6301","7133"
"WS01974","2025-08-14T10:42:45","5","4","4241","3477"
"WS00011","2025-07-27T19:03:13","4","1","1590","5957"
"WS00100","2025-08-11T18:58:16","3","2","3628","6174"
"WS00604","2025-05-08T13:13:03","4","6","1310","2134"
"WS00822","2025-07-03T20:43:36","5","5","7030","5271"
"WS00569","2025-05-17T14:16:59","2","1","3967","4670"
"WS00132","2025-08-10T18:43:10","4","1","1108","4429"
"WS01513","2025-07-09T17:15:49","5","3","1008","7966"
"WS01030","2025-06-08T16:47:07","3","4","6173","3671"
"WS00335","2025-06-05T01:53:29","6","4","3417","6465"
"WS00304","2025-05-11T11:42:31","4","1","4799","3219"
"WS00704","2025-07-10T19:37:45","4","1","1660","5227"
"WS00155","2025-05-27T04:07:33","6","3","5362","5312"
"WS00610","2025-08-14T17:44:46","6","5","5697","1223"
"WS00688","2025-06-18T15:43:24","4","2","715","5392"
"WS01284","2025-07-04T02:58:46","1","3","6902","2706"
"WS01195","2025-06-25T13:30:02","4","4","3498","7140"
"WS01977","2025-07-04T05:20:11","2","1","4697","4795"
"WS01428","2025-07-12T06:00:29","4","3","3751","5686"
"WS00392","2025-05-06T09:52:57","1","4","1350","4536"
"WS00430","2025-08-16T09:11:53","4","5","6103","1242"
"WS00681","2025-08-20T02:29:21","3","4","2583","3893"
"WS00457","2025-08-03T21:52:14","2","5","1756","5384"
"WS00773","2025-08-14T21:12:14","4","2","3841","4860"
"WS00581","2025-05-17T09:24:25","1","4","7125","7062"
"WS00179","2025-05-05T23:49:53","1","4","4033","5389"
"WS01025","2025-06-13T15:53:10","3","5","4911","7746"
"WS00031","2025-07-15T15:05:30","2","2","3958","927"
"WS01993","2025-05-19T04:15:07","2","6","7203","2665"
"WS01261","2025-06-17T16:48:42","1","2","7061","4512"
"WS01005","2025-07-16T06:56:53","6","4","7541","2720"
"WS00528","2025-06-10T00:13:51","5","4","2244","5816"
"WS01880","2025-07-12T18:56:43","3","4","6756","3701"
"WS00020","2025-05-14T20:41:41","6","4","7857","2178"
"WS01734","2025-05-21T16:28:01","1","6","2719","5735"
"WS01315","2025-07-18T12:47:50","4","6","7104","5453"
"WS01482","2025-05-28T20:52:53","1","1","7587","3977"
"WS01359","2025-06-19T21:55:03","2","4","7040","4191"
"WS01973","2025-07-02T02:09:26","6","1","2812","1059"
"WS00289","2025-08-27T00:42:09","6","4","2393","1683"
"WS00037","2025-06-30T17:22:08","5","1","7136","7956"
"WS00486","2025-05-25T21:01:33","5","5","2398","6623"
"WS00444","2025-05-03T20:20:08","6","4","4991","6894"
"WS01536","2025-07-31T22:03:56","5","2","6701","7385"
"WS00626","2025-06-12T16:43:04","2","5","607","6259"
"WS00729","2025-08-05T00:14:03","1","2","5225","7520"
"WS01119","2025-05-30T06:14:06","4","2","725","2476"
"WS00596","2025-07-07T22:56:44","3","2","2514","2212"
"WS00977","2025-06-30T01:55:57","2","2","2943","844"
"WS00463","2025-07-24T16:29:48","2","2","1396","7849"
"WS00735","2025-05-21T01:18:33","2","6","2110","1960"
"WS01143","2025-08-20T08:08:06","1","6","1972","5929"
"WS01238","2025-05-10T03:39:51","4","1","2857","5057"
"WS01913","2025-05-15T00:13:06","3","6","7020","1142"
"WS01872","2025-06-14T14:11:48","5","3","3428","4794"
"WS01403","2025-07-04T00:49:18","6","6","4490","4524"
"WS01702","2025-05-07T12:08:34","2","1","2316","6861"
"WS01960","2025-06-03T09:03:46","6","1","2926","2942"
"WS00923","2025-06-10T18:25:58","3","4","6516","7070"
"WS00100","2025-08-15T12:43:17","4","1","803","4212"
"WS01281","2025-07-08T05:01:26","6","6","1273","694"
"WS01124","2025-07-15T05:30:53","6","1","6268","6551"
"WS01988","2025-08-12T13:31:30","1","2","2281","7916"
"WS00369","2025-06-11T08:16:27","1","4","2443","2439"
"WS00413","2025-07-16T15:44:56","2","4","6796","5371"
"WS00582","2025-06-16T18:32:21","4","3","3578","2417"
"WS01352","2025-05-18T06:12:34","6","5","557","6785"
"WS00574","2025-07-04T03:33:12","1","3","5195","1339"
"WS00847","2025-05-12T08:23:53","5","4","2432","3607"
"WS00013","2025-06-19T14:38:53","5","5","7207","7302"
"WS01835","2025-07-17T17:39:11","2","2","1833","4838"
"WS01901","2025-07-04T21:51:51","3","1","1250","1742"
"WS01692","2025-06-16T08:44:21","2","2","536","6704"
"WS01268","2025-08-24T07:05:05","3","1","7723","7085"
"WS01312","2025-05-08T12:58:07","6","6","7275","5186"
"WS01800","2025-06-05T05:33:52","2","3","5884","5365"
"WS01906","2025-07-26T03:30:46","5","6","5710","1520"
"WS01242","2025-08-19T13:00:37","1","5","1266","7849"
"WS01016","2025-05-15T20:17:46","5","1","7812","3290"
"WS01678","2025-07-07T19:52:54","2","2","7766","1494"
"WS01947","2025-06-29T15:55:13","5","1","976","7426"
"WS00706","2025-07-04T23:53:12","4","1","2153","2504"
"WS00999","2025-06-03T21:14:44","1","1","2468","5051"
"WS00657","2025-08-27T08:46:56","4","3","6457","7323"
"WS01249","2025-07-29T05:54:17","3","6","4139","2247"
"WS01544","2025-08-09T10:02:14","3","4","2580","2591"
"WS01742","2025-08-13T14:20:25","1","2","7971","2927"
"WS00204","2025-08-16T11:21:11","5","3","7192","594"
"WS00165","2025-07-04T07:43:07","1","3","803","2555"
"WS00251","2025-07-24T17:17:18","2","6","5071","7147"
"WS00547","2025-06-26T13:36:49","1","3","5538","1808"
"WS00586","2025-07-16T19:37:15","4","5","4104","1968"
"WS00593","2025-06-14T12:48:24","1","3","1480","1959"
"WS00322","2025-07-16T13:39:57","6","6","1272","985"
"WS01343","2025-06-12T09:30:28","4","3","4620","1849"
"WS00970","2025-07-11T21:43:15","1","2","2676","4527"
"WS01439","2025-07-10T07:15:21","4","2","1890","4263"
"WS00992","2025-08-14T08:12:55","5","6","4750","1567"
"WS00954","2025-06-27T19:16:46","5","1","3572","1946"
"WS01032","2025-07-12T09:02:11","2","1","5384","1508"
"WS00840","2025-07-19T20:06:37","3","3","7216","3569"
"WS01495","2025-08-20T07:53:13","6","4","7150","5018"
"WS00535","2025-07-11T11:45:28","3","2","6930","2504"
"WS01425","2025-06-13T14:52:31","3","2","6941","4628"
"WS00675","2025-05-01T13:26:08","6","3","3229","7981"
"WS00888","2025-05-24T18:48:47","1","3","904","1157"
"WS01910","2025-08-04T16:43:32","4","5","7239","7275"
"WS01582","2025-06-21T01:44:03","5","3","4925","6518"
"WS00289","2025-07-31T06:24:01","1","4","576","3790"
"WS00359","2025-05-26T19:37:36","3","2","1562","5116"
"WS00916","2025-05-25T03:15:13","6","3","1058","1902"
"WS01024","2025-05-24T14:58:42","3","4","895","4000"
"WS00264","2025-06-16T07:59:31","3","4","2430","2994"
"WS01200","2025-06-20T07:31:47","4","4","6249","6105"
"WS01864","2025-06-28T20:45:55","1","6","4486","1752"
"WS00699","2025-07-23T02:45:06","1","1","7956","1511"
"WS01330","2025-08-23T05:11:17","4","6","6126","4601"
"WS01387","2025-05-22T21:12:53","4","2","4277","6597"
"WS01933","2025-07-26T01:41:35","1","1","7902","4289"
"WS01619","2025-06-27T07:02:26","6","3","2852","6177"
"WS00003","2025-08-15T06:55:21","3","1","6235","2529"
"WS01447","2025-08-16T13:09:42","6","4","3326","1452"
"WS01812","2025-05-04T13:06:45","1","3","7657","5983"
"WS01539","2025-07-20T23:09:11","1","6","607","570"
"WS01033","2025-06-17T07:26:11","3","5","4601","5664"
"WS00815","2025-08-13T09:20:27","2","2","3723","4615"
"WS00298","2025-06-03T00:44:13","4","2","7174","5757"
"WS00334","2025-06-24T06:42:10","4","6","1783","5596"
"WS01658","2025-07-09T17:57:21","3","4","965","6347"
"WS01080","2025-07-09T10:29:51","4","4","1767","2558"
"WS00022","2025-08-08T17:30:22","6","3","4669","3438"
"WS01992","2025-07-01T00:21:40","5","1","6267","5553"
"WS01218","2025-08-25T13:22:46","2","5","6756","4343"
"WS00042","2025-08-07T00:23:05","6","3","516","2219"
"WS00436","2025-08-02T22:40:04","3","5","5072","6287"
"WS00120","2025-07-22T16:41:04","4","6","7994","3556"
"WS01712","2025-08-03T11:08:21","1","1","6064","6758"
"WS00071","2025-06-22T07:10:42","6","2","2673","7981"
"WS01996","2025-05-26T22:03:43","4","1","719","6588"
"WS01651","2025-06-01T00:56:54","3","4","2054","4039"
"WS01195","2025-05-07T07:45:06","1","2","7180","4961"
"WS00069","2025-06-26T00:49:54","6","6","5088","6613"
"WS01232","2025-05-14T12:04:50","5","5","7328","5457"
"WS01647","2025-06-30T23:39:33","4","2","7133","1433"
"WS00371","2025-07-22T18:53:52","1","5","3381","6548"
"WS00014","2025-08-21T04:54:15","2","4","7333","3701"
"WS01363","2025-05-18T18:26:20","4","4","803","1513"
"WS01263","2025-07-30T14:47:09","4","6","3009","7771"
"WS01299","2025-05-14T20:57:11","4","6","4952","7651"
"WS00353","2025-06-29T03:07:10","1","4","7055","4795"
"WS01059","2025-07-18T07:02:32","6","2","7731","6796"
"WS00786","2025-05-16T23:41:37","1","6","4904","4387"
"WS01030","2025-06-04T15:20:47","2","4","535","4963"
"WS01797","2025-07-14T07:34:56","4","1","5080","3227"
"WS01901","2025-07-09T00:19:44","1","4","4916","4154"
"WS01653","2025-08-24T15:39:52","6","1","6693","7469"
"WS01063","2025-06-17T20:01:26","4","6","2378","6558"
"WS00016","2025-05-16T15:32:01","6","2","3309","6672"
"WS01231","2025-05-12T12:35:38","3","1","1144","2014"
"WS00451","2025-07-24T16:22:49","3","3","7832","2297"
"WS00262","2025-08-11T09:18:11","2","6","3333","3951"
"WS01274","2025-05-26T15:37:52","6","6","7532","1840"
"WS01122","2025-07-31T06:09:00","4","5","1896","2873"
"WS00774","2025-05-05T12:02:55","2","6","5489","4355"
"WS00068","2025-06-25T14:36:22","4","1","7744","4060"
"WS00462","2025-07-09T11:17:23","6","6","7989","2580"
"WS00220","2025-05-29T10:28:46","5","3","2998","5710"
"WS01644","2025-06-03T19:32:39","1","5","3570","2418"
"WS00860","2025-05-31T17:03:29","5","4","5008","5076"
"WS00389","2025-05-06T20:45:28","5","6","2442","3644"
"WS00880","2025-07-24T22:30:35","2","4","665","3275"
"WS01577","2025-05-05T14:53:12","1","5","4642","5732"
"WS01720","2025-08-12T01:14:23","4","6","3614","6110"
"WS00417","2025-07-24T16:25:12","2","1","1971","6887"
"WS01432","2025-08-27T02:55:59","3","3","3713","5886"
"WS01760","2025-06-02T13:09:25","6","3","6225","7182"
"WS00054","2025-05-03T20:48:07","6","1","3916","4259"
"WS01662","2025-06-07T00:58:51","4","4","3599","6184"
"WS01815","2025-06-25T18:18:41","5","2","2633","6534"
"WS00270","2025-06-09T02:09:35","4","3","5016","1650"
"WS01248","2025-08-04T03:40:04","5","4","1875","3392"
"WS01961","2025-06-23T03:27:08","2","4","4029","7714"
"WS00036","2025-05-02T11:26:04","2","3","7028","2877"
"WS00621","2025-05-28T01:58:55","4","3","6075","7809"
"WS01419","2025-06-07T06:12:46","2","5","4106","3954"
"WS00959","2025-05-04T14:26:28","1","3","1581","5879"
"WS00471","2025-06-12T07:02:14","3","3","6007","734"
"WS00420","2025-08-27T14:17:48","3","6","3557","7757"
"WS00775","2025-06-24T17:46:13","1","3","6817","1642"
"WS01243","2025-07-28T19:45:32","6","2","7916","1520"
"WS00696","2025-05-08T10:42:34","1","6","3337","6348"
"WS01950","2025-07-20T16:30:04","1","4","2892","2210"
"WS00795","2025-07-19T13:42:05","5","6","4337","7427"
"WS01523","2025-07-10T09:14:19","5","6","7826","1896"
"WS01276","2025-06-12T07:50:54","4","1","6153","4219"
"WS01090","2025-07-19T06:43:35","4","6","3614","6475"
"WS01552","2025-08-13T07:10:35","5","1","3666","7774"
"WS01689","2025-06-17T01:54:03","3","6","2068","4209"
"WS00370","2025-07-18T13:34:04","5","3","542","4924"
"WS00873","2025-06-08T09:54:50","3","2","511","669"
"WS01332","2025-07-29T20:45:23","5","3","7621","4353"
"WS00412","2025-08-23T20:02:17","1","5","4296","2747"
"WS00492","2025-08-12T16:19:47","3","1","5607","4797"
"WS00247","2025-07-31T02:53:52","5","4","2098","6328"
"WS00400","2025-06-02T08:09:32","5","1","6276","5116"
"WS00794","2025-05-31T09:48:32","1","6","5938","6330"
"WS00439","2025-05-09T11:38:03","3","6","7675","2966"
"WS01062","2025-06-08T17:37:53","3","2","1589","4122"
"WS00266","2025-08-01T00:49:06","1","3","7083","1593"
"WS01443","2025-08-17T19:01:51","5","5","7006","7911"
"WS00427","2025-07-19T07:59:33","2","5","4693","1174"
"WS01302","2025-08-28T19:13:52","2","3","3178","1394"
"WS00410","2025-08-13T03:13:17","6","6","3259","7088"
"WS01572","2025-07-07T00:44:31","5","4","2276","5875"
"WS00398","2025-08-17T15:07:51","5","1","4101","2440"
"WS01271","2025-05-27T10:48:52","1","1","6556","4058"
"WS01627","2025-06-12T01:08:58","2","1","4194","6472"
