"event_id","timestamp","principal","auth_mechanism","scope","result","ip"
"AUTH01452","2025-08-13T00:16:50","analyst-ui","mTLS","campaigns:write","denied","10.200.208.118"
"AUTH01453","2025-06-23T13:47:13","svc-mcp","OIDC","memory:rw","denied","10.245.211.153"
"AUTH01454","2025-05-28T20:44:31","analyst-ui","mTLS","leads:write","success","10.166.170.143"
"AUTH01455","2025-05-17T02:49:36","svc-mcp","OIDC","memory:rw","failure","10.85.117.242"
"AUTH01456","2025-06-24T17:35:47","analyst-ui","APIKey","analytics:read","denied","10.99.88.30"
"AUTH01457","2025-07-27T23:42:19","svc-mcp","mTLS","memory:rw","failure","10.219.252.156"
"AUTH01458","2025-06-07T17:17:12","svc-engagement","APIKey","memory:rw","failure","10.255.147.8"
"AUTH01459","2025-06-08T10:05:32","analyst-ui","APIKey","campaigns:read","failure","10.239.236.53"
"AUTH01460","2025-06-23T01:47:18","svc-optimizer","APIKey","memory:rw","success","10.177.13.31"
"AUTH01461","2025-07-04T14:06:32","analyst-ui","OIDC","memory:rw","success","10.179.4.174"
"AUTH01462","2025-06-02T03:25:00","svc-mcp","APIKey","campaigns:read","expired","10.17.142.212"
"AUTH01463","2025-07-12T23:52:33","analyst-ui","APIKey","campaigns:write","failure","10.69.220.164"
"AUTH01464","2025-05-16T02:04:58","analyst-ui","APIKey","leads:write","success","10.105.88.171"
"AUTH01465","2025-05-24T13:08:21","svc-engagement","APIKey","leads:read","expired","10.134.10.74"
"AUTH01466","2025-08-11T20:01:39","svc-engagement","APIKey","memory:rw","success","10.220.70.55"
"AUTH01467","2025-07-31T20:30:09","analyst-ui","APIKey","campaigns:write","denied","10.81.169.118"
"AUTH01468","2025-07-24T10:36:27","svc-optimizer","OIDC","campaigns:read","denied","10.173.209.100"
"AUTH01469","2025-05-13T05:59:28","svc-mcp","mTLS","campaigns:write","failure","10.56.135.155"
"AUTH01470","2025-08-09T01:06:45","svc-engagement","APIKey","leads:read","denied","10.5.128.35"
"AUTH01471","2025-08-12T02:46:47","svc-optimizer","mTLS","leads:write","success","10.160.76.89"
"AUTH01472","2025-08-12T11:30:24","svc-optimizer","OIDC","campaigns:write","success","10.28.230.21"
"AUTH01473","2025-05-14T11:48:25","svc-engagement","OIDC","memory:rw","denied","10.179.223.33"
"AUTH01474","2025-06-06T22:50:34","svc-engagement","APIKey","leads:read","success","10.190.84.68"
"AUTH01475","2025-05-09T16:15:05","svc-optimizer","OIDC","leads:write","denied","10.221.142.24"
"AUTH01476","2025-06-07T18:25:52","svc-mcp","OIDC","memory:rw","denied","10.1.108.240"
"AUTH01477","2025-07-10T23:07:35","analyst-ui","OIDC","analytics:read","expired","10.162.232.62"
"AUTH01478","2025-05-31T11:56:05","analyst-ui","APIKey","leads:read","expired","10.67.214.201"
"AUTH01479","2025-05-29T16:51:25","svc-optimizer","OIDC","memory:rw","expired","10.15.52.27"
"AUTH01480","2025-08-09T13:20:05","svc-optimizer","OIDC","leads:write","success","10.169.205.173"
"AUTH01481","2025-06-08T02:53:12","analyst-ui","OIDC","campaigns:read","failure","10.196.159.118"
"AUTH01482","2025-07-06T23:06:44","svc-optimizer","mTLS","analytics:read","denied","10.116.179.90"
"AUTH01483","2025-05-24T17:44:14","svc-engagement","APIKey","campaigns:read","failure","10.1.68.140"
"AUTH01484","2025-08-05T06:59:57","svc-optimizer","mTLS","leads:write","denied","10.78.32.26"
"AUTH01485","2025-07-19T21:51:27","svc-optimizer","OIDC","campaigns:write","failure","10.173.144.82"
"AUTH01486","2025-06-22T10:14:48","svc-engagement","APIKey","campaigns:write","failure","10.167.252.225"
"AUTH01487","2025-08-13T16:03:49","svc-engagement","mTLS","campaigns:read","expired","10.112.92.91"
"AUTH01488","2025-06-02T02:58:04","svc-mcp","APIKey","campaigns:write","failure","10.62.41.193"
"AUTH01489","2025-07-12T22:25:31","svc-engagement","APIKey","leads:read","success","10.131.19.165"
"AUTH01490","2025-05-09T01:19:22","svc-optimizer","mTLS","campaigns:read","failure","10.130.228.176"
"AUTH01491","2025-07-06T18:28:36","svc-optimizer","OIDC","campaigns:write","denied","10.11.212.110"
"AUTH01492","2025-06-02T14:51:51","svc-mcp","mTLS","memory:rw","success","10.25.231.210"
"AUTH01493","2025-05-27T08:43:18","svc-optimizer","APIKey","leads:write","success","10.18.226.224"
"AUTH01494","2025-06-03T11:31:43","analyst-ui","OIDC","leads:read","failure","10.238.166.177"
"AUTH01495","2025-08-04T21:03:50","svc-engagement","OIDC","analytics:read","expired","10.60.214.162"
"AUTH01496","2025-05-19T06:50:03","svc-mcp","OIDC","leads:write","denied","10.182.195.203"
"AUTH01497","2025-06-11T19:39:13","svc-mcp","mTLS","campaigns:write","failure","10.154.9.110"
"AUTH01498","2025-07-31T14:20:53","analyst-ui","OIDC","memory:rw","expired","10.82.0.116"
"AUTH01499","2025-08-18T06:42:51","analyst-ui","OIDC","campaigns:write","expired","10.128.93.153"
"AUTH01500","2025-05-12T22:40:13","analyst-ui","APIKey","campaigns:write","failure","10.102.45.182"
"AUTH01501","2025-06-22T08:21:35","svc-optimizer","OIDC","campaigns:read","expired","10.243.150.249"
"AUTH01502","2025-07-05T09:29:39","svc-mcp","mTLS","campaigns:write","success","10.236.207.22"
"AUTH01503","2025-05-14T22:18:33","analyst-ui","APIKey","leads:write","failure","10.16.52.22"
"AUTH01504","2025-06-06T00:07:08","analyst-ui","APIKey","leads:write","failure","10.113.22.27"
"AUTH01505","2025-07-08T07:05:51","svc-engagement","OIDC","campaigns:read","success","10.1.27.252"
"AUTH01506","2025-08-17T04:12:31","svc-engagement","mTLS","leads:write","failure","10.86.237.8"
"AUTH01507","2025-07-18T14:06:05","svc-optimizer","APIKey","leads:write","denied","10.182.234.87"
"AUTH01508","2025-07-26T06:29:57","svc-optimizer","APIKey","analytics:read","expired","10.174.165.133"
"AUTH01509","2025-05-14T18:55:50","svc-engagement","APIKey","campaigns:read","failure","10.5.40.158"
"AUTH01510","2025-05-26T14:07:47","svc-engagement","mTLS","campaigns:read","success","10.60.244.36"
"AUTH01511","2025-07-24T19:31:40","svc-optimizer","mTLS","campaigns:read","success","10.65.238.123"
"AUTH01512","2025-07-18T03:26:41","analyst-ui","mTLS","leads:write","success","10.237.29.250"
"AUTH01513","2025-05-28T02:10:40","svc-engagement","OIDC","campaigns:write","failure","10.68.200.216"
"AUTH01514","2025-05-04T02:29:45","analyst-ui","mTLS","leads:read","failure","10.104.254.66"
"AUTH01515","2025-07-13T10:36:22","svc-optimizer","mTLS","campaigns:write","denied","10.214.238.115"
"AUTH01516","2025-07-16T21:30:13","svc-mcp","APIKey","campaigns:read","denied","10.78.25.225"
"AUTH01517","2025-06-05T01:30:47","analyst-ui","APIKey","leads:read","success","10.61.6.125"
"AUTH01518","2025-07-19T13:03:49","svc-engagement","mTLS","analytics:read","failure","10.222.115.108"
"AUTH01519","2025-05-27T21:34:31","svc-engagement","OIDC","leads:write","denied","10.229.255.248"
"AUTH01520","2025-07-16T17:41:43","svc-optimizer","mTLS","campaigns:write","failure","10.46.11.108"
"AUTH01521","2025-05-07T23:33:11","analyst-ui","OIDC","memory:rw","expired","10.22.242.81"
"AUTH01522","2025-05-06T22:45:45","svc-engagement","APIKey","leads:write","failure","10.77.115.141"
"AUTH01523","2025-05-12T19:20:15","svc-optimizer","mTLS","memory:rw","denied","10.132.170.152"
"AUTH01524","2025-05-15T11:34:40","svc-engagement","OIDC","memory:rw","success","10.40.34.109"
"AUTH01525","2025-06-26T18:31:34","analyst-ui","mTLS","campaigns:read","denied","10.24.234.184"
"AUTH01526","2025-05-24T01:01:39","svc-optimizer","OIDC","leads:write","denied","10.56.171.81"
"AUTH01527","2025-07-25T04:09:34","svc-mcp","OIDC","campaigns:write","success","10.194.48.60"
"AUTH01528","2025-05-16T04:34:21","svc-optimizer","OIDC","leads:write","failure","10.213.217.221"
"AUTH01529","2025-06-11T20:34:56","svc-engagement","OIDC","campaigns:read","denied","10.247.235.63"
"AUTH01530","2025-06-08T12:50:08","svc-engagement","OIDC","campaigns:write","failure","10.186.1.230"
"AUTH01531","2025-08-14T10:52:36","analyst-ui","mTLS","analytics:read","failure","10.115.147.249"
"AUTH01532","2025-08-06T22:03:46","analyst-ui","OIDC","leads:read","denied","10.42.68.226"
"AUTH01533","2025-08-11T09:54:37","analyst-ui","APIKey","campaigns:write","success","10.197.18.160"
"AUTH01534","2025-07-10T18:24:21","svc-engagement","APIKey","analytics:read","failure","10.84.124.231"
"AUTH01535","2025-08-02T14:59:19","svc-mcp","OIDC","analytics:read","expired","10.110.190.17"
"AUTH01536","2025-08-24T20:39:57","svc-mcp","APIKey","campaigns:read","denied","10.101.206.89"
"AUTH01537","2025-07-17T10:30:20","svc-engagement","APIKey","analytics:read","denied","10.235.242.121"
"AUTH01538","2025-06-23T01:52:06","analyst-ui","mTLS","analytics:read","success","10.148.33.54"
"AUTH01539","2025-08-16T16:40:40","svc-mcp","APIKey","analytics:read","expired","10.179.94.24"
"AUTH01540","2025-06-16T15:24:21","svc-engagement","OIDC","leads:read","expired","10.161.234.233"
"AUTH01541","2025-07-09T07:15:39","svc-engagement","APIKey","analytics:read","expired","10.79.204.226"
"AUTH01542","2025-05-16T06:56:10","analyst-ui","APIKey","campaigns:write","denied","10.62.143.184"
"AUTH01543","2025-05-15T19:01:50","svc-mcp","mTLS","leads:write","success","10.250.147.194"
"AUTH01544","2025-05-10T15:40:38","svc-mcp","mTLS","leads:read","success","10.22.29.202"
"AUTH01545","2025-07-24T04:07:06","svc-engagement","OIDC","memory:rw","failure","10.81.95.246"
"AUTH01546","2025-07-09T23:17:23","svc-mcp","OIDC","campaigns:write","success","10.99.117.230"
"AUTH01547","2025-08-13T01:31:35","svc-optimizer","OIDC","memory:rw","denied","10.166.185.1"
"AUTH01548","2025-06-27T08:12:38","svc-engagement","OIDC","analytics:read","denied","10.72.6.45"
"AUTH01549","2025-07-13T08:51:21","analyst-ui","OIDC","memory:rw","denied","10.36.73.148"
"AUTH01550","2025-05-19T13:40:13","svc-mcp","APIKey","leads:read","expired","10.112.66.49"
"AUTH01551","2025-07-17T13:33:23","analyst-ui","mTLS","leads:read","success","10.232.9.52"
"AUTH01552","2025-06-11T23:15:50","svc-optimizer","OIDC","analytics:read","success","10.170.245.88"
"AUTH01553","2025-07-24T20:30:53","svc-engagement","APIKey","analytics:read","failure","10.161.88.211"
"AUTH01554","2025-08-23T13:11:01","analyst-ui","mTLS","campaigns:read","success","10.206.39.66"
"AUTH01555","2025-05-15T11:26:00","svc-optimizer","OIDC","campaigns:write","failure","10.30.250.109"
"AUTH01556","2025-07-12T21:31:22","svc-engagement","APIKey","memory:rw","expired","10.146.181.36"
"AUTH01557","2025-05-07T22:58:41","analyst-ui","mTLS","campaigns:write","expired","10.240.206.130"
"AUTH01558","2025-08-13T19:16:06","svc-mcp","APIKey","leads:write","failure","10.92.134.46"
"AUTH01559","2025-05-03T15:49:59","svc-optimizer","APIKey","analytics:read","expired","10.124.90.100"
"AUTH01560","2025-06-01T05:55:14","svc-mcp","APIKey","leads:read","denied","10.134.130.152"
"AUTH01561","2025-07-10T04:17:28","analyst-ui","APIKey","analytics:read","success","10.64.188.141"
"AUTH01562","2025-05-11T10:33:29","analyst-ui","OIDC","analytics:read","success","10.202.155.124"
"AUTH01563","2025-06-08T01:50:51","svc-engagement","mTLS","campaigns:read","failure","10.2.49.61"
"AUTH01564","2025-07-12T23:29:09","analyst-ui","APIKey","leads:read","failure","10.77.4.34"
"AUTH01565","2025-06-27T09:32:19","svc-optimizer","mTLS","campaigns:read","expired","10.179.235.235"
"AUTH01566","2025-06-19T21:03:54","svc-optimizer","APIKey","analytics:read","denied","10.211.11.68"
"AUTH01567","2025-08-11T08:55:37","svc-engagement","APIKey","campaigns:read","denied","10.12.207.219"
"AUTH01568","2025-07-21T01:08:15","analyst-ui","APIKey","memory:rw","expired","10.148.41.128"
"AUTH01569","2025-05-06T13:03:35","svc-engagement","OIDC","leads:read","failure","10.146.198.240"
"AUTH01570","2025-06-20T17:31:48","svc-engagement","APIKey","analytics:read","denied","10.97.164.30"
"AUTH01571","2025-05-19T21:45:05","svc-mcp","APIKey","leads:read","failure","10.1.243.245"
"AUTH01572","2025-07-20T01:53:08","svc-mcp","APIKey","campaigns:read","expired","10.252.83.40"
"AUTH01573","2025-07-01T02:44:00","svc-optimizer","mTLS","campaigns:read","failure","10.133.111.60"
"AUTH01574","2025-06-18T01:05:28","analyst-ui","OIDC","campaigns:read","success","10.104.175.150"
"AUTH01575","2025-06-29T19:47:34","svc-mcp","mTLS","memory:rw","failure","10.56.56.89"
"AUTH01576","2025-05-29T13:41:02","svc-engagement","APIKey","campaigns:read","expired","10.142.36.161"
"AUTH01577","2025-07-04T07:16:09","analyst-ui","mTLS","leads:read","expired","10.230.25.100"
"AUTH01578","2025-06-28T09:37:59","analyst-ui","mTLS","leads:write","expired","10.77.140.249"
"AUTH01579","2025-08-11T13:53:46","analyst-ui","APIKey","leads:read","expired","10.16.71.235"
"AUTH01580","2025-08-26T01:32:29","svc-mcp","APIKey","leads:write","failure","10.194.195.48"
"AUTH01581","2025-08-11T03:29:35","analyst-ui","OIDC","memory:rw","expired","10.90.183.15"
"AUTH01582","2025-05-27T14:36:18","svc-mcp","APIKey","campaigns:write","failure","10.88.136.165"
"AUTH01583","2025-05-14T04:45:39","svc-optimizer","APIKey","campaigns:read","expired","10.40.144.63"
"AUTH01584","2025-08-22T18:37:34","svc-optimizer","OIDC","analytics:read","success","10.218.220.37"
"AUTH01585","2025-05-05T20:42:29","analyst-ui","mTLS","leads:write","expired","10.28.73.132"
"AUTH01586","2025-06-26T10:57:35","svc-mcp","APIKey","leads:write","failure","10.17.58.48"
"AUTH01587","2025-05-06T16:34:18","svc-mcp","OIDC","campaigns:write","success","10.163.77.177"
"AUTH01588","2025-07-04T15:20:48","svc-optimizer","APIKey","leads:write","failure","10.142.59.54"
"AUTH01589","2025-08-26T19:59:23","analyst-ui","APIKey","analytics:read","failure","10.29.110.194"
"AUTH01590","2025-06-02T23:24:45","svc-mcp","APIKey","memory:rw","failure","10.144.188.193"
"AUTH01591","2025-07-07T06:50:10","svc-optimizer","mTLS","leads:write","success","10.54.188.116"
"AUTH01592","2025-07-26T04:50:15","analyst-ui","mTLS","memory:rw","denied","10.228.173.160"
"AUTH01593","2025-05-14T05:16:22","analyst-ui","APIKey","campaigns:write","success","10.247.141.106"
"AUTH01594","2025-07-05T01:20:10","svc-engagement","APIKey","leads:read","success","10.127.38.14"
"AUTH01595","2025-07-15T06:31:38","analyst-ui","APIKey","campaigns:read","success","10.224.10.246"
"AUTH01596","2025-05-10T18:50:05","svc-engagement","APIKey","memory:rw","failure","10.17.215.175"
"AUTH01597","2025-06-22T20:04:00","svc-engagement","OIDC","leads:write","success","10.242.70.135"
"AUTH01598","2025-05-10T15:10:59","svc-engagement","mTLS","campaigns:write","denied","10.129.163.139"
"AUTH01599","2025-08-15T01:45:42","svc-engagement","OIDC","campaigns:write","success","10.39.192.35"
"AUTH01600","2025-08-07T11:43:19","svc-optimizer","OIDC","leads:write","expired","10.103.247.242"
"AUTH01601","2025-05-18T16:40:43","svc-optimizer","OIDC","campaigns:write","expired","10.37.116.20"
"AUTH01602","2025-06-12T22:55:56","svc-engagement","mTLS","leads:read","expired","10.197.82.122"
"AUTH01603","2025-05-20T14:08:12","svc-engagement","OIDC","leads:write","denied","10.170.249.36"
"AUTH01604","2025-07-26T14:58:51","svc-optimizer","APIKey","leads:read","success","10.209.54.220"
"AUTH01605","2025-05-16T09:38:22","svc-engagement","APIKey","analytics:read","expired","10.244.229.173"
"AUTH01606","2025-05-15T15:43:24","analyst-ui","APIKey","leads:read","denied","10.24.234.167"
"AUTH01607","2025-08-04T11:15:00","svc-optimizer","mTLS","campaigns:write","denied","10.187.4.92"
"AUTH01608","2025-06-21T23:54:45","svc-engagement","OIDC","leads:read","failure","10.164.32.206"
"AUTH01609","2025-08-26T21:21:58","svc-engagement","APIKey","leads:write","success","10.156.94.53"
"AUTH01610","2025-07-01T16:20:40","svc-optimizer","mTLS","campaigns:read","expired","10.236.209.98"
"AUTH01611","2025-05-01T04:45:59","svc-mcp","OIDC","campaigns:write","denied","10.219.126.213"
"AUTH01612","2025-08-09T03:33:47","svc-mcp","mTLS","leads:read","denied","10.113.214.116"
"AUTH01613","2025-08-08T15:49:10","analyst-ui","mTLS","leads:read","expired","10.145.99.2"
"AUTH01614","2025-08-02T10:01:28","analyst-ui","APIKey","campaigns:write","failure","10.20.120.44"
"AUTH01615","2025-07-20T06:03:08","analyst-ui","OIDC","campaigns:write","failure","10.197.191.244"
"AUTH01616","2025-05-20T17:19:11","analyst-ui","mTLS","campaigns:read","failure","10.222.35.204"
"AUTH01617","2025-05-22T10:46:13","analyst-ui","APIKey","campaigns:read","denied","10.143.66.118"
"AUTH01618","2025-05-06T02:18:23","svc-optimizer","mTLS","campaigns:write","expired","10.145.58.225"
"AUTH01619","2025-05-26T16:01:08","svc-optimizer","APIKey","memory:rw","denied","10.62.41.32"
"AUTH01620","2025-05-02T07:47:22","svc-engagement","mTLS","analytics:read","expired","10.104.57.185"
"AUTH01621","2025-05-22T19:08:11","svc-mcp","OIDC","leads:write","failure","10.143.115.124"
"AUTH01622","2025-07-10T21:30:11","svc-optimizer","OIDC","campaigns:write","denied","10.191.135.83"
"AUTH01623","2025-05-31T10:39:50","svc-optimizer","OIDC","campaigns:write","expired","10.219.93.233"
"AUTH01624","2025-07-05T23:19:28","svc-mcp","mTLS","memory:rw","denied","10.153.71.240"
"AUTH01625","2025-06-05T00:10:40","analyst-ui","mTLS","analytics:read","denied","10.140.166.57"
"AUTH01626","2025-08-10T02:09:58","svc-engagement","APIKey","memory:rw","expired","10.46.211.11"
"AUTH01627","2025-07-13T16:56:03","svc-engagement","mTLS","campaigns:read","expired","10.100.149.152"
"AUTH01628","2025-07-29T19:09:20","analyst-ui","OIDC","analytics:read","expired","10.99.9.64"
"AUTH01629","2025-06-19T12:16:59","analyst-ui","OIDC","campaigns:write","success","10.204.194.171"
"AUTH01630","2025-05-24T06:53:50","svc-engagement","APIKey","analytics:read","success","10.65.8.193"
"AUTH01631","2025-06-12T18:06:37","svc-optimizer","APIKey","memory:rw","success","10.198.187.218"
"AUTH01632","2025-08-26T04:28:37","analyst-ui","OIDC","memory:rw","denied","10.2.70.225"
"AUTH01633","2025-06-25T15:42:30","svc-engagement","OIDC","memory:rw","success","10.188.111.253"
"AUTH01634","2025-06-21T03:24:03","analyst-ui","mTLS","campaigns:write","success","10.94.126.222"
"AUTH01635","2025-06-30T07:36:23","analyst-ui","APIKey","leads:read","expired","10.68.189.192"
"AUTH01636","2025-06-25T08:16:59","svc-mcp","OIDC","leads:write","failure","10.41.102.34"
"AUTH01637","2025-05-10T02:21:33","svc-mcp","APIKey","leads:write","denied","10.174.163.148"
"AUTH01638","2025-05-14T06:37:29","analyst-ui","APIKey","analytics:read","denied","10.214.192.210"
"AUTH01639","2025-07-29T08:39:59","svc-engagement","APIKey","leads:read","success","10.27.255.196"
"AUTH01640","2025-05-02T16:28:15","svc-engagement","OIDC","leads:write","denied","10.122.96.170"
"AUTH01641","2025-08-09T08:10:39","analyst-ui","mTLS","memory:rw","success","10.17.22.143"
"AUTH01642","2025-05-22T17:20:54","svc-engagement","APIKey","leads:write","failure","10.243.49.110"
"AUTH01643","2025-06-17T17:40:17","svc-optimizer","mTLS","leads:read","success","10.136.132.199"
"AUTH01644","2025-07-04T13:59:09","svc-mcp","OIDC","leads:write","expired","10.20.228.194"
